Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
17.0,2244.0,864.0,4.044,3.377,5188.352000000072,6154.37,9423.36,1091
504.0,1584.0,450.8571428572759,3.929,3.562,3092.2539999997243,3968.25,8777.09,599
170.0,2023.86,692.3999999999069,3.995,3.442,4508.35999999987,5444.36,9085.06,933
775.0,1239.88,342.0,3.881,3.634,2030.375,2780.38,7496.38,338
170.0,1981.91,647.2000000001863,3.979,3.471,4322.350999999326,5264.35,8866.59,942
147.0,2073.06,733.6000000000931,3.995,3.424,4630.743999999482,5588.34,8777.06,961
836.0,1249.84,336.6666666660458,3.841,3.639,2012.311999997124,2780.31,7935.22,272
911.0,1137.88,314.0,3.86,3.663,1751.6998571418226,2456.26,7397.22,202
154.0,2046.56,695.2000000001863,3.997,3.441,4580.311999999918,5552.31,8946.62,954
969.0,1092.0,300.51428571529686,3.848,3.669,1674.6607142854482,2348.38,7532.38,136
849.0,1164.06,315.9793333336711,3.839,3.654,1813.4548571445048,2528.31,7856.31,285
153.0,2016.0,682.3999999999069,3.999,3.445,4479.575000000186,5408.38,8864.41,955
397.0,1704.0,506.0,3.961,3.519,3488.375,4400.38,8396.38,711
253.0,1932.0,622.0,3.975,3.475,4166.311999999918,5084.31,8720.31,881
491.0,1560.28,405.0,3.891,3.577,2900.2810000004247,3788.28,8196.95,617
763.0,1252.31,346.6666666660458,3.885,3.632,2054.375,2816.38,7599.12,350
1064.0,1045.94,271.4285714291036,3.792,3.686,1474.0892857145518,2132.38,7711.0,44
553.0,1587.25,470.0,3.915,3.541,3032.375,3896.38,8179.62,555
768.0,1345.88,376.2378000002354,3.879,3.6,2306.25,3104.25,8144.25,340
293.0,1890.12,529.7999999998137,3.921,3.517,3923.311999999918,4868.31,8863.19,815
326.0,1875.91,524.0,3.92,3.523,3889.017999999225,4832.22,8820.58,782
843.0,1176.0,319.59999999962747,3.839,3.654,1832.375,2564.38,7856.38,291
536.0,1568.59,462.0,3.906,3.546,2966.344000000506,3860.34,8692.09,572
329.0,1841.22,566.0,3.971,3.506,3890.25,4832.25,8687.41,779
566.0,1461.38,411.0,3.913,3.57,2684.31299999915,3536.31,8140.75,548
61.0,11755.36,807.0,4.005,3.38,5250.0800000000745,6200.48,9556.67,1044
288.0,1890.5,624.0,3.98,3.47,4040.3439999995753,4976.34,8512.69,820
688.0,1342.41,349.5,3.835,3.627,2216.343999998644,3032.34,8009.25,420
201.0,2000.66,685.6000000000931,3.986,3.445,4394.313000000548,5336.31,8628.31,907
876.0,1203.94,324.6666666660458,3.833,3.649,1862.375,2636.38,7810.06,232
706.0,1443.61,408.0,3.894,3.584,2614.6500000003725,3428.25,8304.25,402
803.0,1239.07,339.92479999922216,3.877,3.648,2039.780571429059,2780.35,7564.77,310
508.0,1632.0,475.0,3.942,3.548,3254.3509999997914,4112.35,8180.35,597
462.0,1571.2,453.5999999996274,3.931,3.57,3014.3509999997914,3860.35,8172.16,650
944.0,1104.0,298.80000000074506,3.823,3.672,1682.288999998942,2384.29,7892.29,190
28.0,2228.95,837.6089999999385,4.024,3.385,5090.234999999986,6063.23,9417.56,1080
665.0,1494.75,431.1428571436554,3.904,3.57,2750.3279999997467,3608.33,8056.81,448
601.0,1518.05,394.62857142835855,3.862,3.605,2738.351999999956,3608.35,8443.55,507
1079.0,969.62,264.3958333339542,3.808,3.953,1008.0,1757.0,8064.0,26
145.0,2041.78,700.7999999998137,3.996,3.441,4544.25,5480.25,8883.97,963
1080.0,968.38,254.35714285634447,3.795,3.691,1358.375,1988.38,7233.62,28
842.0,1080.19,288.62337662279606,3.822,3.668,1610.375,2276.38,7969.12,266
1105.0,921.62,228.59999999962747,3.772,3.702,1227.813000002876,1808.31,7200.69,3
948.0,1092.0,296.41558441706,3.82,3.674,1648.8924285694957,2312.32,7784.32,186
885.0,1028.45,278.7142857145518,3.817,3.672,1511.3179999999702,2168.32,8006.62,218
903.0,1139.75,316.0,3.858,3.664,1756.8284285701811,2492.26,7384.35,210
129.0,2073.2,730.7999999998137,4.001,3.425,4681.174999999814,5624.38,9133.59,974
1065.0,867.88,223.5,3.796,3.71,1124.375,1664.38,7217.62,43
422.0,1634.48,478.0,3.939,3.557,3218.3279999997467,4076.33,8248.12,690
1036.0,900.12,232.66666666604576,3.801,3.706,1208.34299999848,1772.34,7303.78,72
475.0,1562.34,439.2857142854482,3.928,3.559,2948.3199999993667,3824.32,8399.42,633
942.0,1083.23,297.19480519369245,3.83,3.663,1673.2339999973774,2348.23,7824.45,170
730.0,1260.0,345.3333333339542,3.887,3.623,2120.3430000003427,2888.34,7892.34,378
787.0,1188.0,325.3333333339542,3.87,3.637,1911.1701428554952,2636.31,7748.31,321
442.0,1668.0,487.0,3.955,3.532,3338.3279999997467,4220.33,8324.33,666
1000.0,1042.31,286.90909090824425,3.839,3.683,1502.313000002876,2168.31,7197.5,113
189.0,2022.09,597.6000000000931,3.94,3.483,4364.406000000425,5336.41,9060.81,919
385.0,1802.05,497.0,3.913,3.533,3637.160000000149,4580.36,8703.2,723
318.0,1875.45,528.0,3.927,3.521,3903.529000000097,4832.33,8796.24,790
434.0,1613.38,470.0,3.936,3.561,3146.35099999886,4004.35,8188.0,678
928.0,1184.34,317.59999999962747,3.825,3.66,1828.8214285708964,2564.25,7955.05,180
261.0,1875.17,596.7999999998137,3.969,3.476,4004.350999999792,4904.35,8745.7,853
79.0,2158.69,820.8000000000466,4.012,3.387,4933.175000000047,5876.38,8998.47,1029
13.0,2276.26,923.9670000000624,4.04,3.362,5251.391999999993,6217.41,9340.99,1095
366.0,1823.49,566.0,3.97,3.498,3824.195000000298,4724.2,8383.59,747
740.0,1362.44,396.0,3.879,3.777,2142.343999998644,3038.03,8529.72,368
512.0,1616.55,476.0,3.938,3.544,3152.320000000298,4040.32,8141.88,596
696.0,1438.46,399.7714285701513,3.897,3.602,2636.3509999997914,3428.35,7933.73,412
855.0,1164.0,316.45714285597205,3.835,3.656,1808.375,2528.38,7892.38,279
123.0,2088.0,750.0,4.002,3.421,4730.219000000041,5660.22,8936.22,982
383.0,1785.02,563.2000000001863,3.968,3.493,3694.743999999948,4616.34,8342.48,725
431.0,1716.0,503.0,3.94,3.534,3458.31299999915,4364.31,8432.31,703
568.0,1614.56,480.0,3.927,3.536,3125.912000000477,4004.31,8200.31,545
811.0,1275.94,348.6666666660458,3.868,3.631,2132.344000000506,2888.34,7731.17,297
493.0,1617.12,466.7142857145518,3.945,3.542,3140.23399999924,4040.23,8013.61,620
588.0,1565.94,422.5714285708964,3.87,3.569,2900.3330000005662,3788.31,8487.12,520
304.0,1863.94,578.0,3.963,3.514,4465.120000000112,5480.32,9897.57,810
288.0,1885.81,540.0,3.927,3.513,3925.143000000157,4868.34,8822.5,820
108.0,2126.06,780.0,4.019,3.649,4760.375,5726.0,8928.62,1000
915.0,1199.87,322.40000000037253,3.825,3.662,1880.350999999792,2636.35,7901.7,193
98.0,2101.44,638.3999999999069,3.962,3.453,4659.449999999953,5624.25,9038.56,1010
535.0,1570.78,464.1428571427241,3.906,3.545,2974.743999999948,3860.34,8680.94,573
383.0,1740.0,526.0,3.967,3.511,3601.160000000149,4508.36,8468.36,725
1017.0,1008.0,266.57142857275903,3.8,3.688,1412.313000002876,2060.31,7568.31,117
206.0,200853.38,2739.989999999758,4.269,3.293,69480.00199999986,81269.99,81269.99,902
718.0,1182.53,326.6666666660458,3.845,3.655,1880.320000000298,2600.32,8562.34,385
969.0,1032.0,283.81818181835115,3.832,3.678,1515.8129999991506,2168.31,7604.31,139
558.0,1608.0,483.0,3.925,3.535,3128.31299999915,4004.31,8288.31,547
878.0,1120.81,308.0571428555995,3.844,3.649,1731.1701428554952,2420.31,7894.5,236
698.0,1344.2,364.1999999992549,3.901,3.613,2389.4948571436107,3176.35,8092.61,410
134.0,2092.16,754.3999999999069,4.0,3.752,4646.311999999918,5624.31,8928.56,974
691.0,1368.0,379.1999999992549,3.901,3.61,2432.234999999404,3248.23,7784.23,414
50.0,2196.38,708.0,3.995,3.423,4915.344000000274,5902.38,9400.69,1058
258.0,1913.02,604.0,3.978,3.484,4148.349000000395,5084.35,8759.94,850
1052.0,1057.0,275.08571428619325,3.795,3.685,1499.7725714296105,2168.34,7695.94,56
336.0,1803.09,490.0,3.926,3.533,3680.406999999657,4616.41,8560.16,772
246.0,1908.0,618.4000000003725,3.984,3.475,4126.806000000797,5048.41,8684.41,862
1027.0,913.03,237.75,3.806,3.702,1236.890000000596,1808.39,7269.73,81
200.0,1987.0,654.0,3.989,3.46,4376.342999999877,5336.34,8861.16,908
792.0,1224.0,339.0,3.877,3.636,2024.3440000005064,2780.34,7640.34,313
416.0,1781.47,486.0,3.905,3.545,3572.344000000506,4508.34,8728.77,692
564.0,1571.38,462.0,3.916,3.544,2981.7879999997094,3860.19,8058.75,544
845.0,1170.81,324.6666666660458,3.864,3.652,1864.884428570047,2600.31,7464.0,268
34.0,2220.47,840.0,4.049,3.375,5125.282000000007,6112.25,9348.5,1074
296.0,1855.84,576.0,3.973,3.494,3932.3439999995753,4868.34,8697.94,812
30.0,2225.25,741.594000000041,3.998,3.416,5013.25,6000.22,9502.05,1078
876.0,1032.62,275.5384615380317,3.81,3.676,1493.311999997124,2132.31,7843.12,232
1085.0,834.06,187.5,3.736,3.736,980.3119999989868,1556.31,7078.25,23
746.0,1194.44,312.0,3.826,3.66,1864.883428569883,2636.31,7578.69,362
996.0,996.0,275.4285714291036,3.826,3.684,1448.3129999991506,2060.31,7568.31,112
180.0,2004.03,694.404266666621,3.995,3.442,4460.327999999281,5372.33,8792.33,925
264.0,1920.0,625.2000000001863,3.973,3.473,4141.151999999769,5084.35,8684.35,870
933.0,1056.0,288.8571428563446,3.81,3.676,1540.790428571403,2204.22,7672.62,201
999.0,1069.31,288.7792207803577,3.822,3.67,1592.375,2240.38,7443.5,109
1100.0,776.31,177.59999999962747,3.747,3.734,920.375,1412.38,7313.44,8
484.0,1571.88,447.0,3.927,3.551,3026.351999999956,3896.35,8565.85,619
1110.0,900.0,226.5,3.771,3.711,1173.8120000008494,1736.31,7748.31,24
481.0,1549.38,434.05714285746217,3.934,3.555,2936.2179999994114,3824.22,8168.57,627
1071.0,967.69,248.0952380951494,3.782,3.694,1326.75,1952.25,7379.12,37
1053.0,969.16,257.25,3.804,3.686,1371.8440000005066,1988.34,7580.69,61
966.0,1104.38,300.7792207803577,3.829,3.664,1684.884428570047,2384.31,7428.88,142
777.0,1299.44,351.59999999962747,3.855,3.626,2138.31299999915,2924.31,7972.38,331
935.0,1185.47,318.80000000074506,3.822,3.929,1568.375,2420.38,8322.59,173
1088.0,799.06,191.33333333395424,3.776,3.737,984.3129999991506,1520.31,6922.19,24
1057.0,857.66,211.8199999984353,3.782,3.823,749.4059999976307,1428.0,8208.84,51
997.0,1020.0,274.4175824169069,3.806,3.685,1453.5178571436554,2096.38,7604.38,137
240.0,1963.03,646.4000000003725,3.986,3.464,4270.7750000003725,5192.38,8609.84,873
478.0,1584.58,412.79999999981374,3.895,3.575,2974.754000000656,3860.35,8233.89,630
190.0,1951.38,632.0,3.977,3.478,4220.343999999575,5156.34,8818.44,922
923.0,1140.0,311.48571428470314,3.858,3.662,1798.0422857142985,2492.33,7532.33,182
180.0,2028.8,717.6000000000931,3.998,3.432,4496.390999999363,5444.39,8703.11,928
702.0,1405.57,391.1999999992549,3.89,3.605,2548.923428568989,3356.35,7880.16,406
815.0,1202.97,331.3333333339542,3.857,3.636,1957.517857143656,2672.38,8026.44,299
233.0,1956.0,654.3999999999069,3.989,3.461,4299.512000000104,5228.31,8756.31,872
481.0,1578.21,409.7142857145518,3.894,3.574,2960.315999998711,3860.32,8209.5,627
910.0,1085.98,297.45454545505345,3.833,3.658,1643.6475714277476,2312.22,7748.77,204
670.0,1470.25,426.0,3.893,3.576,2660.218999998644,3500.22,8108.22,438
995.0,906.62,231.66666666604576,3.781,3.703,1212.375,1772.38,7666.5,113
1046.0,972.0,253.41176470555365,3.786,3.699,1340.3519999980929,1952.35,7604.35,88
997.0,996.0,273.7142857145518,3.825,3.686,1439.3129999991506,2060.31,7496.31,111
391.0,1771.78,486.0,3.911,3.538,3557.9129999997094,4508.31,8604.74,717
990.0,1075.81,294.5454545449465,3.844,3.675,1607.6785714291036,2276.25,7424.25,115
225.0,1927.84,544.0,3.94,3.507,4088.313000000548,5048.31,8785.38,883
273.0,1886.5,594.0,3.974,3.487,4040.25,4976.25,8716.06,835
909.0,1008.0,271.1770961545408,3.812,3.684,1461.753999998793,2096.25,8270.72,194
112.0,2112.0,763.2000000001863,3.999,3.411,4825.151999999769,5768.35,9260.93,991
818.0,1148.44,308.91428571380675,3.859,3.647,1823.740571429953,2528.31,7631.03,290
526.0,1594.62,416.228571427986,3.881,3.584,2996.218999999576,3896.22,8329.94,582
799.0,1172.89,315.3333333339542,3.866,3.647,1892.3519999999555,2600.35,7755.3,309
486.0,1539.17,429.8571428572759,3.928,3.561,2900.2579999994487,3788.26,8309.02,622
449.0,1692.51,458.4060000004247,3.905,3.843,3185.203000000678,4158.2,8694.84,659
1075.0,912.0,246.05714285559952,3.807,3.705,1232.375,1808.38,7280.38,33
195.0,2006.97,645.6000000000931,3.965,3.462,4385.818999999668,5336.22,8935.78,913
423.0,1682.91,448.8119999999181,3.913,3.731,3199.3909999988973,4164.98,8635.33,685
664.0,1484.28,424.2857142854482,3.894,3.571,2720.3279999997467,3572.33,7986.75,444
547.0,1607.88,436.2857142854482,3.868,3.863,2789.31299999915,3752.31,8582.0,561
1020.0,861.54,216.90000000037253,3.793,3.728,1100.320000000298,1664.32,7000.45,92
813.0,1200.0,329.19999999925494,3.838,3.65,1904.3440000005064,2636.34,7964.34,321
454.0,1716.0,516.0,3.954,3.521,3530.320000000298,4400.32,8360.32,651
619.0,1427.78,426.0159999988973,3.871,3.894,2331.0,3283.0,9085.98,489
338.0,1818.56,554.0,3.968,3.505,3824.375,4760.38,8630.81,770
176.0,2036.61,704.0,3.99,3.436,4508.344000000507,5444.34,8701.99,932
1073.0,984.0,271.0384615380317,3.821,3.694,1403.313000002876,2024.31,7316.31,32
783.0,1316.69,369.0,3.872,3.604,2222.31299999915,2996.31,8054.56,325
686.0,1392.97,393.2394285723567,3.874,3.584,2435.772571427748,3248.34,8355.19,422
48.0,2198.94,712.813000000082,3.995,3.423,4922.343999999808,5909.38,9418.84,1060
449.0,1694.59,520.796999999322,3.957,3.723,3311.360000000336,4256.0,8405.19,659
958.0,1092.0,300.80000000074506,3.847,3.672,1654.0272857137024,2348.31,7460.31,147
352.0,1775.39,538.0,3.956,3.808,3518.351999999956,4472.35,8696.67,762
577.0,1597.25,474.919142857194,3.919,3.544,3050.375,3932.38,8263.75,536
531.0,1656.0,496.0,3.92,3.533,3266.3429999994114,4148.34,8468.34,603
89.0,2118.56,648.0,3.963,3.448,4717.175000000047,5660.38,9100.47,1019
293.0,1863.75,590.0,3.97,3.489,3975.513000000268,4904.31,8883.28,810
1037.0,897.31,232.5,3.799,3.704,1205.4059999994934,1772.41,7320.28,71
420.0,1752.0,520.0,3.949,3.525,3620.313000000082,4508.31,8432.31,714
416.0,1779.75,540.0,3.961,3.517,3686.352000000887,4580.35,8345.21,697
930.0,1196.06,334.0,3.838,3.639,1922.359999999404,2636.36,8205.86,178
354.0,1823.23,574.0,3.963,3.493,3824.3519999999553,4724.35,8324.35,754
324.0,1815.33,560.0,3.967,3.496,3824.35899999924,4724.36,8629.86,790
625.0,1534.59,448.2857142854482,3.907,3.56,2888.3120000008494,3752.31,8172.12,483
550.0,1488.0,421.5,3.928,3.57,2780.31299999915,3608.31,8000.31,558
631.0,1468.22,420.0,3.89,3.571,2660.406000001356,3500.41,8435.78,477
881.0,1197.25,327.59999999962747,3.851,3.643,1922.3129999991504,2636.31,7572.25,227
589.0,1428.0,398.7428571432829,3.923,3.578,2594.3120000008494,3428.31,7928.31,519
747.0,1256.94,349.0,3.88,3.634,2065.5178571436554,2852.38,7603.0,366
303.0,1883.34,600.0,3.977,3.48,3998.3439999995753,4940.34,8517.88,810
809.0,1292.61,347.5,3.849,3.634,2125.1120000015944,2924.31,8003.91,299
327.0,1805.12,552.0,3.974,3.715,3710.35899999924,4662.02,8644.55,781
882.0,1022.06,272.0,3.809,3.678,1470.875,2096.38,7869.69,226
1090.0,948.25,239.59663865529,3.778,3.7,1281.875,1880.38,7312.06,18
658.0,1476.0,433.3714285716415,3.902,3.569,2738.484999999404,3572.48,8108.48,447
981.0,1086.56,292.7142857145518,3.812,3.669,1628.375,2312.38,7748.25,127
628.0,1395.38,385.5,3.9,3.592,2486.2809999994934,3284.28,8145.72,486
506.0,1562.43,437.9690000005066,3.928,3.569,2990.320000000298,3860.32,8510.4,602
504.0,1477.12,418.9714285712689,3.914,3.601,2738.321000000462,3572.32,7992.23,608
840.0,1043.44,294.8571428582072,3.786,3.802,1256.765499999747,13780.12,13787.41,272
1019.0,1035.16,280.2857142854482,3.811,3.682,1524.8519999999553,2168.35,7382.44,89
282.0,1860.0,589.0,3.98,3.485,3982.743999999948,4904.34,8648.34,826
619.0,1391.22,395.984999999404,3.899,3.778,2303.3279999997467,3199.02,8561.34,495
762.0,1239.12,341.3333333339542,3.869,3.623,2024.375,2780.38,7983.5,352
1082.0,954.25,242.43700000084937,3.78,3.962,983.843500001356,1729.38,7985.38,26
662.0,1476.0,425.4857142847032,3.882,3.577,2690.343999998644,3536.34,8432.34,472
271.0,1920.0,617.5999999996275,3.975,3.476,4105.143999999389,5048.34,8720.34,863
744.0,1266.38,350.0,3.871,3.618,2116.9464285708964,2888.38,8016.19,370
927.0,994.14,261.8901098910719,3.802,3.689,1416.8589999973774,2024.36,7879.45,181
573.0,1518.12,441.2571428567171,3.9,3.556,2792.3120000008494,3644.31,8393.19,535
766.0,1099.75,307.88571428507566,3.847,3.668,1658.3120000008494,2348.31,7466.94,346
993.0,910.5,232.66666666604576,3.782,3.702,1214.3129999991506,1772.31,7653.94,115
495.0,1607.55,422.7428571423516,3.885,3.576,3020.313000000082,3932.31,8366.42,613
517.0,1606.49,477.0,3.913,3.54,3092.3899999996647,3968.39,8731.81,591
138.0,2047.41,606.3999999999069,3.954,3.472,4479.544000000227,5444.34,8951.03,970
607.0,1485.06,427.88571428507566,3.886,3.573,2714.351000001654,3572.35,8684.29,501
680.0,1404.0,390.0,3.906,3.607,2570.3509999997914,3392.35,7856.35,425
514.0,1621.03,421.7142857145518,3.885,3.582,3075.560000000521,3968.36,8412.36,594
170.0,2048.95,612.0,3.945,3.475,4450.711999999825,5408.31,9148.25,938
586.0,1502.44,435.0,3.901,3.555,2762.375,3608.38,8333.06,522
21.0,2245.76,768.0,3.998,3.412,5076.320000000065,6063.33,9591.97,1087
39.0,2215.78,840.0,4.047,3.373,5128.765500000212,6112.25,9403.25,1064
885.0,1058.5,292.81299999915063,3.833,3.801,1323.375,2114.0,8341.12,223
202.0,1992.0,584.7999999998137,3.939,3.488,4299.575000000186,5264.38,9032.44,906
770.0,1144.94,309.3333333339542,3.836,3.653,1767.2321428563446,2492.38,8083.62,338
625.0,1452.0,422.4000000003725,3.882,3.581,2684.344000000506,3500.34,8860.81,478
556.0,1580.81,474.0,3.92,3.541,3020.25,3896.25,8204.25,552
1068.0,969.38,248.3697478994727,3.782,3.693,1340.313000002876,1952.31,7318.5,40
579.0,1328.12,374.0999999996274,3.895,3.618,2264.375,3068.38,7730.12,533
849.0,1152.0,318.0,3.861,3.65,1808.313000002876,2528.31,7460.31,256
816.0,1236.52,340.0,3.878,3.643,2003.772571427748,2744.34,7589.86,297
878.0,1082.94,289.8701298702508,3.847,3.676,1648.8214285708964,2312.25,7613.62,230
335.0,1799.62,552.0,3.968,3.505,3758.375,4688.38,8432.94,773
681.0,1308.0,362.6999999992549,3.901,3.604,2270.3430000003427,3068.34,7928.34,427
307.0,1908.0,620.0,3.978,3.482,4142.226999999955,5048.23,8648.23,798
394.0,1706.41,508.0,3.952,3.512,3457.144000001252,4364.34,8470.19,720
776.0,1313.06,360.5,3.877,3.617,2246.3120000008494,3032.31,7768.88,332
315.0,1896.0,602.0,3.97,3.481,4097.951999999583,5012.35,8684.35,819
1034.0,1011.88,275.3406593408436,3.828,3.693,1439.375,2096.38,7230.75,79
766.0,1348.38,379.1999999992549,3.876,3.6,2300.3120000008494,3104.31,8182.12,342
585.0,1323.31,373.0285714287311,3.897,3.619,2252.3120000008494,3068.31,7719.56,527
800.0,1115.42,298.2857142854482,3.828,3.668,1695.208142856136,2384.35,8008.93,308
886.0,1025.12,276.5,3.816,3.674,1484.2229999992996,2132.22,8062.18,217
555.0,1544.75,451.2857142854482,3.907,3.547,2894.375,3752.38,8370.69,553
528.0,1656.0,506.8571428572759,3.933,3.525,3290.375,4184.38,8396.38,577
350.0,1737.12,520.0,3.956,3.53,3524.405999998562,4400.41,8438.0,762
136.0,2065.97,720.0,3.998,3.43,4664.343999999575,5624.34,9159.69,967
1019.0,1006.24,270.40000000037253,3.81,3.684,1468.8924285694957,2096.32,7754.11,95
1065.0,820.38,194.8800000008196,3.757,3.725,1016.375,1520.38,7538.62,43
159.0,2047.5,708.0,3.998,3.435,4544.375,5480.38,8766.19,954
411.0,1778.44,482.0,3.91,3.547,3584.311999999918,4508.31,8696.95,697
962.0,1106.69,301.54285714402795,3.828,3.662,1705.455857142806,2384.31,7430.0,146
791.0,1200.0,330.0,3.864,3.645,1967.749571427703,2708.32,8216.32,317
498.0,197940.48,123364.0939999828,4.252,3.315,60629.985000000335,71804.09,71804.09,610
192.0,1979.72,659.2000000001863,3.989,3.459,4335.543999999762,5264.34,8764.72,916
61.0,2172.0,779.9844999997877,4.008,3.388,5258.320000000065,6236.32,9611.17,1047
517.0,1623.88,467.5714285718277,3.941,3.553,3182.3829999994487,4040.38,8070.71,596
168.0,2052.0,714.0,3.99,3.432,4565.921000000555,5516.32,8753.02,940
950.0,1105.41,304.45714285597205,3.852,3.671,1664.3440000005066,2348.34,7364.81,163
482.0,1545.95,433.3714285716415,3.934,3.555,2930.360000000336,3788.36,8161.77,626
154.0,2054.41,713.6000000000931,3.998,3.434,4562.375,5516.38,8763.88,959
208.0,1987.62,655.2000000001863,3.982,3.468,4342.7209999994375,5264.32,8853.67,900
827.0,1164.03,316.952380951494,3.86,3.647,1844.25,2564.25,7784.25,281
890.0,1210.65,326.40000000037253,3.828,3.651,1910.352000001818,2672.35,7710.53,218
687.0,1419.12,376.5,3.842,3.605,2456.344000000506,3320.34,8227.31,421
872.0,1207.12,329.3333333339542,3.852,3.642,1962.660714285448,2672.38,7591.69,236
703.0,1291.81,350.40000000037253,3.889,3.62,2228.3829999994487,2996.38,7911.13,405
513.0,1531.91,427.7142857145518,3.925,3.569,2888.359000000172,3752.36,8358.17,595
665.0,1324.58,365.3333333339542,3.889,3.603,2264.3279999997467,3068.33,7988.3,449
754.0,1330.88,367.5,3.878,3.613,2300.375,3068.38,7709.38,354
509.0,1623.62,479.0,3.938,3.545,3182.35099999886,4040.35,8150.34,599
681.0,1360.47,382.5,3.863,3.593,2336.343999998644,3140.34,8530.75,427
926.0,1144.13,314.47619047760963,3.857,3.666,1787.7175714299085,2492.29,7473.76,187
84.0,2142.28,775.1869999996852,4.022,3.742,4847.5,5831.0,9302.44,1019
1078.0,976.69,257.25,3.799,3.69,1367.375,1988.38,7262.31,30
1062.0,924.0,251.14285714365545,3.81,3.702,1272.375,1844.38,7460.38,46
529.0,1656.0,499.7028571423143,3.92,3.532,3284.3429999994114,4148.34,8504.34,605
409.0,1788.0,536.0,3.952,3.52,3722.319999999367,4616.32,8540.32,725
346.0,1850.19,583.2000000001863,3.975,3.491,3902.375,4832.38,8395.34,767
